country,region,lat,lon
Armenia,Janfida,40.0455556,44.0208321
Armenia,Balahovit,40.2536111,44.6038895
Armenia,Marmarashen,40.0575,44.4711113
Armenia,Vostan,39.9588889,44.559166
Armenia,Aghavnatun,40.2336111,44.2513885
Armenia,Aygehovit,40.9744444,45.2519455
Armenia,Shnogh,41.1477778,44.8377762
Australia,Sydney,-33.86785,151.2073212
Australia,Melbourne,-37.8139966,144.9633179
Australia,Perth,-31.9333333,115.8333359
Australia,Adelaide,-34.9333333,138.6000061
Australia,Brisbane,-27.4679357,153.0280914
Australia,Gold Coast,-28,153.4333344
Australia,Newcastle,-32.9271484,151.776474
Australia,Canberra,-35.2834625,149.128067
Australia,Wollongong,-34.4333333,150.8833313
Australia,Geelong,-38.1471126,144.3607025
Australia,Cairns,-16.9166667,145.7666626
Australia,Geelong West,-38.1333333,144.3500061
Australia,Townsville,-19.25,146.8000031
Australia,Albury,-36.0833333,146.9166718
Australia,Nowra,-34.8833333,150.6000061
Australia,Darwin,-12.4611337,130.8418427
Australia,Toowoomba,-27.55,151.9666595
Australia,Ballarat,-37.5666667,143.8500061
Australia,Bendigo,-36.7666667,144.2833405
Australia,Mackay,-21.15,149.1999969
Australia,Mandurah,-32.55,115.6999969
Australia,Launceston,-41.45,147.1666718
Australia,Rockhampton,-23.3833333,150.5
Australia,Coffs Harbour,-30.3,153.1333313
Australia,South Brisbane,-27.4833333,153.0166626
Australia,Wagga Wagga,-35.1166667,147.3666687
Australia,Bundaberg,-24.85,152.3500061
Australia,Port Macquarie,-31.4333333,152.9166718
Australia,Mildura,-34.2,142.1499939
Australia,Hobart,-42.9166667,147.3333282
Australia,Torquay,-25.2833333,152.8666687
Australia,Mooloolaba,-26.6833333,153.1166687
Australia,Taree,-31.9,152.4666595
Australia,Cranbourne,-38.1,145.2833405
Australia,Caloundra,-26.8,153.1333313
Australia,Tamworth,-31.1,150.9333344
Australia,Kalgoorlie,-30.75,121.4666672
Australia,Shepparton,-36.3833333,145.3999939
Australia,Melton,-37.6833333,144.5833282
Australia,Queanbeyan,-35.35,149.2333374
Australia,Wodonga,-36.1166667,146.8833313
Australia,Lismore,-28.8135438,153.277298
Australia,Gladstone,-23.85,151.25
Australia,Orange,-33.2833333,149.1000061
Australia,Warrnambool,-38.3833333,142.4833374
Australia,Sunbury,-37.5833333,144.7333374
Australia,Dubbo,-32.25,148.6166687
Australia,Geraldton,-28.7666667,114.5999985
Australia,Bunbury,-33.3333333,115.6333313
Australia,Alice Springs,-23.7,133.8833313
Australia,Palmerston,-12.4860237,130.9832916
Australia,Albany,-35.0169444,117.8916702
Australia,Mount Gambier,-37.8333333,140.7666626
Australia,Armidale,-30.5166667,151.6499939
Australia,Mount Isa,-20.7333333,139.5
Australia,Caboolture,-27.0833333,152.9499969
Australia,Goulburn,-34.75,149.7166595
Australia,Mornington,-38.2166667,145.0333405
Australia,Maryborough,-25.5333333,152.6999969
Australia,Kwinana,-32.25,115.7666702
Australia,Burnie,-41.0666667,145.9166718
Australia,Brunswick,-37.7666667,144.9666595
Australia,Craigieburn,-37.6,144.9499969
Australia,Whyalla,-33.0333333,137.5833282
Australia,Echuca,-36.1333333,144.75
Australia,Devonport,-41.1666667,146.3500061
Australia,Roebourne,-20.7833333,117.1333313
Australia,Hornsby,-33.7,151.1000061
Australia,Katoomba,-33.7,150.3000031
Australia,Surfers Paradise,-28.0027378,153.4299927
Australia,Traralgon,-38.1833333,146.5333405
Australia,Murray Bridge,-35.1166667,139.2666626
Australia,Nerang,-27.9833333,153.3333282
Australia,Forster,-32.1666667,152.5166626
Australia,Broken Hill,-31.95,141.4333344
Australia,Karratha,-20.7291441,116.8547058
Australia,South Grafton,-29.7,152.9499969
Australia,Cessnock,-32.8333333,151.3500061
Australia,Gawler,-34.6,138.7333374
Australia,Deception Bay,-27.2,153.0333405
Australia,Griffith,-34.2833333,146.0333405
Australia,Buderim,-26.6833333,153.0500031
Australia,Nambour,-26.6333333,152.9499969
Australia,Crafers,-35,138.6999969
Australia,Sawtell,-30.3833333,153.1000061
Australia,Kingston,-42.9666667,147.3166656
Australia,Port Hedland,-20.3166667,118.5666656
Australia,Ballina,-28.8666667,153.5666656
Australia,Wangaratta,-36.3666667,146.3333282
Australia,Port Augusta,-32.5,137.7666626
Australia,Singleton,-32.5666667,151.1833344
Australia,Cleveland,-27.5333333,153.2666626
Australia,Bongaree,-27.0797222,153.1586151
Australia,Raymond Terrace,-32.75,151.75
Australia,Bacchus Marsh,-37.6833333,144.4499969
Australia,Broome,-17.9666667,122.2333298
Australia,Moe,-38.1666667,146.2666626
Australia,Sale,-38.1,147.0666656
Australia,Horsham,-36.7166667,142.1999969
Australia,Warwick,-28.2333333,152.0166626
Austria,Wien,48.2084878,16.372076
Austria,Graz,47.0666667,15.4499998
Austria,Linz,48.3063889,14.2861109
Austria,Salzburg,47.8,13.0333328
Austria,Innsbruck,47.2666667,11.3999996
Austria,Klagenfurt,46.6247222,14.3052778
Austria,Villach,46.6102778,13.8558331
Austria,Wels,48.1666667,14.0333328
Austria,Sankt Polten,48.2,15.6333332
Austria,Dornbirn,47.4166667,9.7330561
Austria,Steyr,48.0427423,14.4212723
Austria,Wiener Neustadt,47.8,16.25
Austria,Feldkirch,47.2330556,9.6000004
Austria,Bregenz,47.5031127,9.7471046
Austria,Wolfsberg,46.8405556,14.8441668
Austria,Baden,48.0166667,16.2333336
Austria,Klosterneuburg,48.3052064,16.325222
Austria,Leoben,47.3833333,15.1000004
Austria,Weinzierl bei Krems,48.4,15.6000004
Austria,Traun,48.2166667,14.2333336
Austria,Krems an der Donau,48.4092063,15.6141472
Austria,Amstetten,48.1229032,14.8720551
Austria,Leonding,48.2666667,14.25
Austria,Kapfenberg,47.4333333,15.3000002
Austria,Modling,48.0833333,16.2833328
Austria,Lustenau,47.4330556,9.6499996
Austria,Hallein,47.6833333,13.1000004
Austria,Braunau am Inn,48.2666667,13.0333328
Austria,Spittal an der Drau,46.8,13.5
Austria,Traiskirchen,48.0166667,16.2833328
Austria,Saalfelden am Steinernen Meer,47.4166667,12.8500004
Austria,Kufstein,47.5833333,12.166667
Austria,Schwechat,48.1333333,16.4666672
Austria,Ternitz,47.7166667,16.0333328
Austria,Ansfelden,48.2,14.2833328
Austria,Stockerau,48.3833333,16.2166672
Austria,Feldkirchen in Karnten,46.7166667,14.1000004
Austria,Bad Ischl,47.7166667,13.6166668
Austria,Tulln,48.3333333,16.0499992
Austria,Hohenems,47.3666667,9.6830559
Austria,Perchtoldsdorf,48.1166667,16.2666664
Austria,Telfs,47.3,11.0666666
Austria,Bludenz,47.1497222,9.8166666
Austria,Gmunden,47.9166667,13.8000002
Austria,Bruck an der Mur,47.4166667,15.2833328
Austria,Sankt Veit an der Glan,46.7680556,14.3602781
Austria,Knittelfeld,47.2166667,14.8166666
Austria,Schwaz,47.3349837,11.7002678
Austria,Lienz,46.8311111,12.7597218
Austria,Vocklabruck,48.0166667,13.6499996
Austria,Waidhofen an der Ybbs,47.9666667,14.7666664
Austria,Hard,47.4830556,9.6830559
Austria,Zwettl Stift,48.6166667,15.1999998
Austria,Marchtrenk,48.1833333,14.1166668
Austria,Volkermarkt,46.6622222,14.6344442
Austria,Ried im Innkreis,48.2166667,13.5
Austria,Korneuburg,48.35,16.333334
Austria,Rankweil,47.2830556,9.6499996
Austria,Neunkirchen,47.7166667,16.083334
Austria,Worgl,47.4833333,12.0666666
Austria,Bad Voslau,47.9666667,16.2000008
Austria,Hollabrunn,48.55,16.083334
Austria,Sankt Johann im Pongau,47.35,13.1999998
Austria,Sankt Andra,46.7661111,14.8236113
Austria,Mistelbach,48.57,16.5766659
Austria,Enns,48.2,14.4666672
Austria,Koflach,47.0666667,15.083333
Austria,Gotzis,47.3330556,9.6330557
Austria,Bischofshofen,47.4166667,13.2166672
Austria,Zell am See,47.3166667,12.7833328
Austria,Judenburg,47.1666667,14.666667
Austria,Voitsberg,47.0333333,15.1499996
Austria,Seekirchen Markt,47.9,13.1333332
Austria,Altmunster,47.902189,13.7641525
Austria,Laakirchen,47.981879,13.8216591
Austria,Ebreichsdorf,47.95,16.3999996
Austria,Murzzuschlag,47.6,15.6833334
Austria,Imst,47.2450371,10.7397366
Austria,Lauterach,47.4830556,9.7330561
Austria,Weiz,47.2166667,15.6166668
Austria,Neu-Guntramsdorf,48.0666667,16.3166676
Austria,Sankt Valentin,48.1666667,14.5166664
Austria,Gerasdorf bei Wien,48.2944721,16.4676476
Austria,Kitzbuhel,47.4463748,12.392149
Austria,Velden am Worthersee,46.6161111,14.0458336
Austria,Berndorf,47.95,16.1000004
Austria,Gross-Enzersdorf,48.2027778,16.5508327
Austria,Sierning,48.0434309,14.3093491
Austria,Ganserndorf,48.33925,16.7201614
Austria,Wiener Neudorf,48.0666667,16.3166676
Austria,Engerwitzdorf,48.35,14.4499998
Austria,Rum,47.2833333,11.4499998
Austria,Finkenstein am Faaker See,46.5655556,13.8652782
Austria,Ebensee,47.8,13.7666664
Austria,Purkersdorf,48.2,16.166666
Austria,Trofaiach,47.4166667,15
Austria,Fohnsdorf,47.2,14.6833334
Austria,Wolfurt,47.4666667,9.75
Austria,Maria Enzersdorf,48.1,16.2833328
Austria,Deutschlandsberg,46.8152778,15.2222223
Azerbaijan,Baku,40.3952778,49.8822212
Azerbaijan,Ganca,40.6827778,46.3605537
Azerbaijan,Sumqayit,40.5897222,49.6686096
Azerbaijan,Mingacevir,40.77,47.0488892
Azerbaijan,Qaracuxur,40.3966667,49.9736099
Azerbaijan,Ali Bayramli,39.9319444,48.9202766
Azerbaijan,Bakixanov,40.4216667,49.9644432
Azerbaijan,Naxcivan,39.2088889,45.4122238
Azerbaijan,Saki,41.1919444,47.1705551
Azerbaijan,Yevlax,40.6172222,47.1500015
Azerbaijan,Bilacari,40.4313889,49.8080559
Azerbaijan,Mastaga,40.5327778,50.0038872
Azerbaijan,Agdam,39.9930556,46.9305573
Azerbaijan,Barda,40.3744444,47.126667
Azerbaijan,Xacmaz,41.4708333,48.8097229
Azerbaijan,Salyan,39.595,48.9791679
Azerbaijan,Hovsan,40.3744444,50.0852776
Azerbaijan,Calilabad,39.2088889,48.4972229
Azerbaijan,Samkir,40.8297222,46.0188904
Azerbaijan,Goycay,40.6530556,47.7405548
Azerbaijan,Agcabadi,40.0527778,47.4613876
Azerbaijan,Imisli,39.8697222,48.0600014
Azerbaijan,Lokbatan,40.3272222,49.7299995
Azerbaijan,Samaxi,40.6302778,48.6413879
Azerbaijan,Sabirabad,40.0127778,48.4788895
Azerbaijan,Amircan,40.4263889,49.9836121
Azerbaijan,Buzovna,40.5161111,50.1163902
Azerbaijan,Bina,40.4538889,50.0763893
Azerbaijan,Agdas,40.65,47.4761124
Azerbaijan,Qazimammad,40.0433333,48.9355545
Azerbaijan,Quba,41.3597222,48.5125008
Azerbaijan,Zabrat,40.4872222,49.9524994
Azerbaijan,Sabuncu,40.4425,49.9480553
Azerbaijan,Haci Zeynalabdin,40.6233333,49.5586128
Azerbaijan,Qazax,41.0933333,45.3661118
Azerbaijan,Susa,39.7563889,46.7511101
Azerbaijan,Neftcala,39.3586111,49.2469444
Azerbaijan,Zaqatala,41.6336111,46.6433334
Azerbaijan,Tartar,40.345,46.9288902
Azerbaijan,Bilasuvar,39.4583333,48.5449982
Azerbaijan,Xanlar,40.5869444,46.315834
Azerbaijan,Agsu,40.5691667,48.4008331
Azerbaijan,Qusar,41.4263889,48.4355545
Azerbaijan,Ucar,40.5183333,47.6541672
Azerbaijan,Mardakan,40.4922222,50.1388893
Azerbaijan,Astara,38.4561111,48.8786125
Azerbaijan,Binaqadi,40.4758333,49.8222237
Azerbaijan,Xudat,41.6280556,48.6827774
Azerbaijan,Ismayilli,40.79,48.1519432
Azerbaijan,Artyom,40.4708333,50.3216667
Azerbaijan,Qobustan,40.0841667,49.4158325
Azerbaijan,Goytapa,39.1166667,48.5952797
Azerbaijan,Tovuz,40.9922222,45.6288872
Azerbaijan,Agstafa,41.1188889,45.4538879
Azerbaijan,Qax,41.4225,46.9241676
Azerbaijan,Qabala,40.9813889,47.8458328
Azerbaijan,Badamdar,40.3394444,49.8038902
Azerbaijan,Balaxani,40.4616667,49.9199982
Azerbaijan,Culfa,38.95,45.6319427
Azerbaijan,Zardab,40.2183333,47.7083321
Azerbaijan,Saray,40.5322222,49.7163887
Azerbaijan,Agdara,40.2152778,46.8127785
Azerbaijan,Zira,40.3636111,50.2902794
Azerbaijan,Ordubad,38.9080556,46.0277786
Azerbaijan,Turkan,40.3638889,50.2150002
Azerbaijan,Masalli,39.0341667,48.665554
Azerbaijan,Balakan,41.7258333,46.4083328
Azerbaijan,Aliabad,41.4783333,46.6175003
Azerbaijan,Bilgah,40.5680556,50.0377769
Azerbaijan,Ramana,40.4422222,49.9805565
Azerbaijan,Gadabay,40.5655556,45.8161125
Azerbaijan,Corat,40.5725,49.7063904
Azerbaijan,Cabrayil,39.4,47.0261116
Azerbaijan,Nardaran,40.5561111,50.0055542
Azerbaijan,Icari,39.0822222,46.6549988
Azerbaijan,Zayam,40.8994444,45.8858337
Azerbaijan,Qobu,40.4047222,49.7130547
Azerbaijan,Goranboy,40.6102778,46.7897224
Azerbaijan,Lerik,38.7752778,48.4152794
Azerbaijan,Banka,39.42,49.2475014
Azerbaijan,Naftalan,40.5066667,46.8250008
Azerbaijan,Qubadli,39.3438889,46.5797234
Azerbaijan,Aran,40.6252778,46.9755554
Azerbaijan,Cinarli,41.4725,46.9111099
Azerbaijan,Mincivan,39.03,46.7186127
Azerbaijan,Qizilhacili,40.5808333,46.8502769
Azerbaijan,Boradigah,38.9277778,48.7086105
Azerbaijan,Xocali,39.9111111,46.7891655
Azerbaijan,Ceyranbatan,40.5408333,49.6597214
Azerbaijan,Qarayeri,40.7916667,46.3213882
Azerbaijan,Xocasan,40.4122222,49.7716675
Azerbaijan,Xocavand,39.7952778,47.1130562
Azerbaijan,Kijoba,38.5327778,48.8166656
Azerbaijan,Mugan,40.0986111,48.8188896
Azerbaijan,Dalilar,40.8627778,46.0366669
Azerbaijan,Hasanabad,39.3213889,49.2091675
Azerbaijan,Qaracala,39.8077778,48.9338875
Azerbaijan,Yardimli,38.9205556,48.2372208
Azerbaijan,Xilli,39.4266667,49.1063881
Bahrain,Manama,26.2361111,50.5830574
Bahrain,Al Muharraq,26.2572222,50.6119461
Bahrain,Dar Kulayb,26.0686111,50.5038872
Bahrain,Madinat `Isa,26.173611,50.5477791
Bahrain,Sitrah,26.1547222,50.6205559
Bahrain,Jidd Hafs,26.2186111,50.5477791
Bahrain,Al Hadd,26.2455556,50.6541672
Bangladesh,Dhaka,23.7230556,90.4086075
Bangladesh,Chittagong,22.3330556,91.8363876
Bangladesh,Khulna,22.8,89.5500031
Bangladesh,Rajshahi,24.3666667,88.5999985
Bangladesh,Comilla,23.4577778,91.2044449
Bangladesh,Tungi,23.89,90.4058304
Bangladesh,Mymensingh,24.75,90.4000015
Bangladesh,Rangpur,25.75,89.25
Bangladesh,Narsingdi,23.9208333,90.7180557
Bangladesh,Jessore,23.1666667,89.2166672
Bangladesh,Sylhet,24.8966667,91.871666
Bangladesh,Narayanganj,23.6233333,90.5011139
Bangladesh,Dinajpur,25.6333333,88.6333313
Bangladesh,Barisal,22.7019444,90.371109
Bangladesh,Saidpur,25.7776918,88.8916931
Bangladesh,Par Naogaon,24.8,88.9499969
Bangladesh,Tangail,24.25,89.9166641
Bangladesh,Jamalpur,24.9166667,89.9333344
Bangladesh,Sirajganj,24.45,89.7166672
Bangladesh,Nawabganj,24.6,88.2833328
Bangladesh,Pabna,24,89.25
Bangladesh,Kushtia,23.9166667,89.1166687
Bangladesh,Satkhira,22.7166667,89.0999985
Bangladesh,Faridpur,23.6,89.8333359
Bangladesh,Sherpur,25.0166667,90.0166702
Bangladesh,Bhairab Bazar,24.0666667,90.9666672
Bangladesh,Shahzadpur,24.1666667,89.5999985
Bangladesh,Bhola,22.6833333,90.6500015
Bangladesh,Kishorganj,24.4333333,90.7666702
Bangladesh,Habiganj,24.3833333,91.4166641
Bangladesh,Madaripur,23.1752778,90.207222
Bangladesh,Feni,23.0186111,91.4100037
Bangladesh,Laksham,23.2472222,91.1425018
Bangladesh,Ishurdi,24.1333333,89.0833359
Bangladesh,Sarishabari,24.7333333,89.8333359
Bangladesh,Netrakona,24.8833333,90.7166672
Bangladesh,Jaipur Hat,25.1,89.0166702
Bangladesh,Thakurgaon,26.0333333,88.4666672
Bangladesh,Palang,23.2166667,90.3499985
Bangladesh,Lalmanir Hat,25.9,89.4499969
Bangladesh,Raipur,23.05,90.7666702
Bangladesh,Tungipara,22.9,89.9166641
Bangladesh,Lakshmipur,22.95,90.8333359
Bangladesh,Kaptaimukh,22.4713889,92.2322235
Bangladesh,Moulvi Bazar,24.4833333,91.7833328
Bangladesh,Ramganj,23.1,90.8499985
Bangladesh,Narail,23.1666667,89.5
Bangladesh,Pirojpur,22.5666667,89.9833298
Bangladesh,Sandwip,22.4677778,91.4561081
Bangladesh,Satkania,22.0755556,92.0513916
Bangladesh,Patiya,22.2947222,91.9791641
Bangladesh,Khagrachari,23.1,91.9666672
Bangladesh,Chilmari,25.55,89.7166672
Bangladesh,Nageswari,25.9666667,89.7166672
Bangladesh,Panchagarh,26.3333333,88.5666656
Bangladesh,Dakshin Char Fasson,22.2166667,90.7333298
Bangladesh,Parbatipur,25.65,88.9166641
Bangladesh,Barahanuddin,22.5,90.7166672
Bangladesh,Kaliganj,23.4166667,89.1333313
Bangladesh,Dohar,23.5883333,90.1469421
Bangladesh,Hajiganj,23.2511111,90.859169
Bangladesh,Abhaynagar,23.0166667,89.4666672
Bangladesh,Lalmohan,22.3166667,90.7166672
Bangladesh,Jhikergacha,23.1166667,89.1166687
Bangladesh,Mirzapur,24.1,90.0999985
Bangladesh,Sakhipur,24.3,90.1833344
Bangladesh,Teknaf,20.8666667,92.3000031
Bangladesh,Gaurnadi,22.9666667,90.2333298
Bangladesh,Kalia,23.05,89.6333313
Bangladesh,Bera,24.0833333,89.6166687
Bangladesh,Mehendiganj,22.8166667,90.5333328
Bangladesh,Chhagalnaiya,23.03,91.5069427
Bangladesh,Chhatak,25.0333333,91.6666641
Bangladesh,Nalchiti,22.6333333,90.2833328
Bangladesh,Bheramara,24.0333333,88.9666672
Bangladesh,Phultala,22.7,89.5166702
Bangladesh,Baniachang,24.5166667,91.3666687
Bangladesh,Sarankhola,22.3,89.7833328
Bangladesh,Shibganj,24.6833333,88.1666641
Bangladesh,Pirganj,25.8666667,88.3666687
Bangladesh,Bajitpur,24.2166667,90.9499969
Bangladesh,Char Bhadrasan,23.3166667,90.2166672
Bangladesh,Gafargaon,24.4333333,90.5666656
Bangladesh,Fatikchari,22.6883333,91.7908325
Bangladesh,Badarganj,25.6666667,89.0500031
Bangladesh,Bandarban,22.1980556,92.2197189
Bangladesh,Nabinagar,23.8916667,90.9733353
Bangladesh,Morrelganj,22.4666667,89.8499985
Bangladesh,Kesabpur,22.9166667,89.2166672
Bangladesh,Bhandaria,22.4833333,90.0666656
Bangladesh,Mathbaria,22.3,89.9499969
Bangladesh,Raojan,22.5383333,91.9147186
Bangladesh,Manikchhari,22.8625,91.8450012
Bangladesh,Muktagacha,24.7666667,90.2333298
Barbados,Bridgetown,13.1,-59.6166649
Barbados,Speightstown,13.25,-59.6500015
Barbados,Oistins,13.0666667,-59.5333328
Barbados,Bathsheba,13.2166667,-59.5166664
Barbados,Holetown,13.1833333,-59.6500015
Barbados,The Crane,13.1,-59.4500008
Barbados,Crab Hill,13.3166667,-59.6333351
Barbados,Blackmans,13.1833333,-59.5333328
Barbados,Greenland,13.25,-59.5666656
Barbados,Hillaby,13.2166667,-59.5833321
Belarus,Minsk,53.9,27.5666676
Belarus,Mahilyow,53.9138889,30.3363895
Belarus,Vitsyebsk,55.1925,30.1944447
Belarus,Hrodna,53.6813889,23.8147221
Belarus,Brest,52.1,23.7000008
Belarus,Babruysk,53.15,29.2333336
Belarus,Baranavichy,53.1333333,26.0333328
Belarus,Pinsk,52.1213889,26.0727787
Belarus,Orsha,54.5152778,30.4052773
Belarus,Mazyr,52.05,29.2666664
Belarus,Salihorsk,52.8,27.5333328
Belarus,Maladzyechna,54.3166667,26.8497219
Belarus,Navapolatsk,55.5333333,28.6499996
Belarus,Barysaw,54.2255556,28.4913883
Belarus,Lida,53.8833333,25.2997227
Belarus,Polatsk,55.4855556,28.8041668
Belarus,Zhlobin,52.8922222,30.0280552
Belarus,Svyetlahorsk,52.6291667,29.7338886
Belarus,Slutsk,53.0272222,27.561945
Belarus,Zhodzina,54.0983333,28.3325005
Belarus,Slonim,53.0866667,25.3219452
Belarus,Kobryn,52.2161111,24.3663883
Belarus,Vawkavysk,53.1519444,24.455555
Belarus,Kalinkavichy,52.1333333,29.3288898
Belarus,Asipovichy,53.2933333,28.6422215
Belarus,Horki,54.2833333,30.9911118
Belarus,Navahrudak,53.6,25.833334
Belarus,Vilyeyka,54.4975,26.9211102
Belarus,Byaroza,52.5336111,24.9838886
Belarus,Krychaw,53.6988889,31.7141666
Belarus,Dzyarzhynsk,53.685,27.1419449
Belarus,Hlybokaye,55.1333333,27.6833324
Belarus,Pastavy,55.1167595,26.8326263
Belarus,Mar'ina Horka,53.5166667,28.1499996
Belarus,Pruzhany,52.5566667,24.4644451
Belarus,Dobrush,52.4094444,31.3227787
Belarus,Bykhaw,53.5183333,30.2461109
Belarus,Masty,53.4077778,24.5327778
Belarus,Klimavichy,53.6094444,31.9519444
Belarus,Ashmyany,54.4169444,25.9327774
Belarus,Zhytkavichy,52.2286111,27.8636112
Belarus,Ivanava,52.1325,25.5461102
Belarus,Zaslawye,54,27.2833328
Belarus,Shklow,54.2108333,30.2919445
Belarus,Drahichyn,52.1897222,25.1502781
Belarus,Haradok,55.4602778,30
Belarus,Fanipol,53.7627166,27.2962189
Belarus,Nyasvizh,53.2180556,26.6725006
Belarus,Smalyavichy,54.0333333,28.0841675
Belarus,Braslaw,55.6338889,27.0538883
Belarus,Kastsyukovichy,53.3388889,32.0461121
Belarus,Chashniki,54.8588889,29.1558342
Belarus,Talachyn,54.4108333,29.7033329
Belarus,Chavusi,53.8127778,30.9836102
Belarus,Zhabinka,52.2005556,24.0233326
Belarus,Beloozersk,52.4711111,25.1733341
Belarus,Miyory,55.6155556,27.6286106
Belarus,Kostyukovka,52.5386111,30.9158325
Belarus,Pyetrykaw,52.1280556,28.4944439
Belarus,Stolin,51.8833333,26.8500004
Belarus,Staryya Darohi,53.0391667,28.2724991
Belarus,Myadzyel,54.8686111,26.9372215
Belarus,Syanno,54.8041667,29.7044449
Belarus,Valozhyn,54.0830556,26.5324993
Belarus,Malaryta,51.7833333,24.083334
Belarus,Klyetsk,53.0652778,26.6416664
Belarus,Vyetka,52.5591667,31.1808338
Belarus,Dzyatlava,53.4880556,25.4133339
Belarus,Dokshytsy,54.8961111,27.7583332
Belarus,Cherykaw,53.5722222,31.3805561
Belarus,Karelichy,53.5652778,26.1377773
Belarus,David-Gorodok,52.05,27.2166672
Belarus,Sharkowshchyna,55.3666667,27.4666672
Belarus,Slawharad,53.4452778,30.9963894
Belarus,Vishnevo,54.7166667,26.5333328
Belarus,Rakov,53.9666667,27.0499992
Belarus,Starobin,52.7333333,27.4666672
Belarus,Ivenets,53.8833333,26.75
Belarus,Vasilevichi,52.25,29.833334
Belarus,Vysokoye,52.3730556,23.3675003
Belarus,Konstantinovo,54.6666667,29.2666664
Belarus,Krevo,54.3166667,26.2833328
Belarus,Disna,55.5666667,28.2166672
Belarus,Kossovo,52.75,25.1499996
Belarus,Boruny,54.3166667,26.1333332
Belarus,Mir,53.45,26.4666672
Belarus,Zhirovichi,53.0166667,25.3500004
Belarus,Druya,55.7833333,27.4500008
Belarus,Ratomka,53.9333333,27.3500004
Belarus,Shelkovo,55.4333333,28.8833332
Belgium,Brussels,50.8465975,4.3527746
Belgium,Antwerp,51.2166667,4.4166665
Belgium,Gent,51.05,3.7166667
Belgium,Charleroi,50.4166667,4.4333334
